vacancy_part_id,profstandard_part_id,similarity,enriched_text
10062,3253.0,0.4904936206930554,Обеспечение информационной безопасности на уровне БД Разработка политики информационной безопасности на уровне БД Работа на должности администратора БД (или на аналогичных должностях) в течение двух лет
10062,3204.0,0.4815777693696931,Обеспечение информационной безопасности на уровне БД Подготовка отчетов о состоянии и эффективности системы безопасности на уровне БД Высшее профессиональное образование - бакалавриат
10062,3255.0,0.4788021054712476,Обеспечение информационной безопасности на уровне БД Оптимизация работы систем безопасности с целью уменьшения нагрузки на работу БД Работа на должности администратора БД (или на аналогичных должностях) в течение двух лет
10063,3558.0,0.4607379183910778,"Управление развитием БД Изучение, освоение и внедрение в практику администрирования новых технологий работы с БД Современные и перспективные технологии в области БД"
10063,3214.0,0.4455334879446489,"Управление развитием БД Изучение, освоение и внедрение в практику администрирования новых технологий работы с БД Высшее профессиональное образование - специалитет, магистратура"
10063,3469.0,0.4332200015221408,"Управление развитием БД Изучение, освоение и внедрение в практику администрирования новых технологий работы с БД Осваивать новые информационные технологии в области БД"
10063,3373.0,0.412626163879561,"Управление развитием БД Изучение, освоение и внедрение в практику администрирования новых технологий работы с БД Мониторинг новых информационных технологий в области БД, появляющихся на рынке"
10063,3116.0,0.3924460888854293,"Управление развитием БД Изучение, освоение и внедрение в практику администрирования новых технологий работы с БД Главный специалист"
10064,3411.0,0.36181383879204815,"Оптимизация функционирования БД Оптимизация управления жизненным циклом данных, хранящихся в БД Самостоятельно находить информацию, необходимую для выполнения профессиональных задач по управлению БД"
10064,3398.0,0.3612264155583616,"Оптимизация функционирования БД Мониторинг работы БД, сбор статистической информации о работе БД Обрабатывать статистические данные, применять методы статистических расчетов"
10064,3429.0,0.3499884102884553,"Предотвращение потерь и повреждений данных Разработка методических инструкций по сопровождению БД Анализировать информацию о работе БД, формулировать выводы"
10064,3399.0,0.3427988781238898,"Оптимизация функционирования БД Мониторинг работы БД, сбор статистической информации о работе БД Самостоятельно вести поиск информации, необходимой для выполнения профессиональных задач по управлению БД"
10064,3440.0,0.3425666762069298,"Предотвращение потерь и повреждений данных Прогнозирование и оценка рисков сбоев в работе БД Самостоятельно находить информацию, необходимую для выполнения профессиональных задач по управлению БД"
10065,3425.0,0.33429049954634804,"Предотвращение потерь и повреждений данных Контроль соблюдения регламента восстановления Выбирать способ действия в изменяющихся условиях рабочей ситуации; контролировать, оценивать и корректировать свои действия"
10065,3400.0,0.3236347994762073,"Оптимизация функционирования БД Мониторинг работы БД, сбор статистической информации о работе БД Выбирать способ действия в изменяющихся условиях рабочей ситуации; контролировать, оценивать и корректировать свои действия"
10065,3404.0,0.3231155202262469,"Оптимизация функционирования БД Оптимизация производительности БД Выбирать способ действия в изменяющихся условиях рабочей ситуации; контролировать, оценивать и корректировать свои действия"
10065,3408.0,0.3224183518994917,"Оптимизация функционирования БД Оптимизация выполнения запросов к БД Выбирать способ действия в изменяющихся условиях рабочей ситуации; контролировать, оценивать и корректировать свои действия"
10065,3414.0,0.31959738785474245,"Предотвращение потерь и повреждений данных Контроль выполнения регламента резервного копирования Выбирать способ действия в изменяющихся условиях рабочей ситуации; контролировать, оценивать и корректировать свои действия"
10066,3289.0,0.686058294925135,"Оптимизация функционирования БД Мониторинг работы БД, сбор статистической информации о работе БД Анализ полученных статистических данных, формирование выводов об эффективности работы БД"
10066,3399.0,0.6730744387862913,"Оптимизация функционирования БД Мониторинг работы БД, сбор статистической информации о работе БД Самостоятельно вести поиск информации, необходимой для выполнения профессиональных задач по управлению БД"
10066,3496.0,0.6652767623170616,"Оптимизация функционирования БД Мониторинг работы БД, сбор статистической информации о работе БД Основные критерии (показатели) работы БД"
10066,3344.0,0.6631266622936705,Предотвращение потерь и повреждений данных Подготовка отчетов о функционировании БД Сбор информации о работе БД
10066,3288.0,0.6596888456001704,"Оптимизация функционирования БД Мониторинг работы БД, сбор статистической информации о работе БД Выбор основных статистических показателей работы БД"
10067,3221.0,0.4780992334410577,"Управление развитием БД Планирование организационной структуры подразделения и развития кадрового потенциала Дополнительные профессиональные программы - программы повышения квалификации, программы профессиональной переподготовки"
10067,3215.0,0.4663254960315518,"Управление развитием БД Изучение, освоение и внедрение в практику администрирования новых технологий работы с БД Дополнительные профессиональные программы - программы повышения квалификации, программы профессиональной переподготовки"
10067,3209.0,0.4570973600750791,"Управление развитием БД Анализ системных проблем обработки информации на уровне БД, подготовка предложений по перспективному развитию БД Дополнительные профессиональные программы - программы повышения квалификации, программы профессиональной переподготовки"
10067,3382.0,0.4570688126347718,Управление развитием БД Планирование организационной структуры подразделения и развития кадрового потенциала Планирование повышения квалификации сотрудников
10067,3470.0,0.4454995294422946,"Управление развитием БД Изучение, освоение и внедрение в практику администрирования новых технологий работы с БД Анализировать возможности внедрения новых информационных технологий"
10068,18548.0,0.6014694228655598,Организация разработки системного программного обеспечения Контроль деятельности рабочей группы программистов по разработке системного программного обеспечения Работать в используемой системе управления проектом
10068,18392.0,0.6006831777758603,"Организация разработки системного программного обеспечения Планирование разработки системного программного обеспечения Проведение переговоров с заказчиком о целях, задачах, рамках и других свойствах проекта по разработке системного программного обеспечения"
10068,18414.0,0.5963297439657914,Организация разработки системного программного обеспечения Организация работы программистов в группе по разработке системного программного обеспечения Определение формы и регулярности текущей отчетности членов группы
10068,18539.0,0.5934824095457896,Организация разработки системного программного обеспечения Организация работы программистов в группе по разработке системного программного обеспечения Оценивать трудоемкость работы с учетом возможностей группы и рисков
10068,18534.0,0.5925006577632963,Организация разработки системного программного обеспечения Формирование группы программистов для разработки системного программного обеспечения Оценивать возможности кандидата для реализации поставленной задачи
10069,18225.0,0.6071934795672329,"Разработка операционных систем Формирование требований к операционной системе Высшее образование - специалитет, магистратура"
10069,18237.0,0.5848059300386979,"Разработка операционных систем Сопровождение созданной операционной системы Высшее образование - специалитет, магистратура"
10069,18229.0,0.569101445030928,"Разработка операционных систем Написание компонентов операционной системы Высшее образование - специалитет, магистратура"
10069,18235.0,0.561346144764789,"Разработка операционных систем Документирование разрабатываемой операционной системы Высшее образование - специалитет, магистратура"
10069,18227.0,0.5497422819741801,"Разработка операционных систем Разработка архитектуры операционной системы Высшее образование - специалитет, магистратура"
10070,187.0,0.44925850845912096,"Разработка и отладка программного кода Написание программного кода с использованием языков программирования, определения и манипулирования данными Синтаксис выбранного языка программирования, особенности программирования на этом языке, стандартные библиотеки языка программирования"
10070,18584.0,0.4336401360061599,"Разработка компонентов системных программных продуктов Разработка компиляторов, загрузчиков, сборщиков Синтаксис, особенности программирования и стандартные библиотеки выбранного языка программирования"
10070,18564.0,0.42691015540336696,"Разработка компонентов системных программных продуктов Разработка драйверов устройств Синтаксис, особенности программирования и стандартные библиотеки выбранного языка программирования"
10070,18599.0,0.42362011035374897,"Разработка компонентов системных программных продуктов Разработка системных утилит Синтаксис, особенности программирования и стандартные библиотеки выбранного языка программирования"
10070,18615.0,0.4126179410226373,"Разработка компонентов системных программных продуктов Создание инструментальных средств программирования Синтаксис, особенности программирования и стандартные библиотеки выбранного языка программирования"
10071,187.0,0.2499809111373622,"Разработка и отладка программного кода Написание программного кода с использованием языков программирования, определения и манипулирования данными Синтаксис выбранного языка программирования, особенности программирования на этом языке, стандартные библиотеки языка программирования"
10071,18618.0,0.2476205716022112,Разработка компонентов системных программных продуктов Создание инструментальных средств программирования Принципы объектно-ориентированного программирования
10071,18584.0,0.2401910742065031,"Разработка компонентов системных программных продуктов Разработка компиляторов, загрузчиков, сборщиков Синтаксис, особенности программирования и стандартные библиотеки выбранного языка программирования"
10071,189.0,0.22455113696986126,"Разработка и отладка программного кода Написание программного кода с использованием языков программирования, определения и манипулирования данными Методологии и технологии проектирования и использования баз данных"
10071,190.0,0.22271245807629728,"Разработка и отладка программного кода Написание программного кода с использованием языков программирования, определения и манипулирования данными Технологии программирования"
10072,18869.0,0.6428432562394089,"Разработка операционных систем Сопровождение созданной операционной системы Синтаксис языка программирования сопровождаемой операционной системы, особенности программирования на этом языке, стандартные библиотеки языка программирования"
10072,18835.0,0.6399410128142567,"Разработка операционных систем Отладка разрабатываемых компонентов операционной системы Синтаксис, особенности программирования и стандартные библиотеки выбранного языка программирования"
10072,18790.0,0.6382710780365796,"Разработка операционных систем Написание компонентов операционной системы Синтаксис, особенности программирования и стандартные библиотеки выбранного языка программирования"
10072,18761.0,0.6337706257129326,"Разработка операционных систем Разработка архитектуры операционной системы Синтаксис, особенности программирования и стандартные библиотеки выбранного языка программирования"
10072,18564.0,0.6209219695714532,"Разработка компонентов системных программных продуктов Разработка драйверов устройств Синтаксис, особенности программирования и стандартные библиотеки выбранного языка программирования"
10073,18601.0,0.5880269570419401,Разработка компонентов системных программных продуктов Разработка системных утилит Основы применения теории алгоритмов
10073,189.0,0.5658910131632109,"Разработка и отладка программного кода Написание программного кода с использованием языков программирования, определения и манипулирования данными Методологии и технологии проектирования и использования баз данных"
10073,18766.0,0.5643907600971451,Разработка операционных систем Разработка архитектуры операционной системы Основы применения теории алгоритмов
10073,18564.0,0.5623533904219129,"Разработка компонентов системных программных продуктов Разработка драйверов устройств Синтаксис, особенности программирования и стандартные библиотеки выбранного языка программирования"
10073,18673.0,0.5578087834874044,Разработка систем управления базами данных Отладка разрабатываемой системы управления базами данных Основы применения теории алгоритмов
10074,131.0,0.34081597151451065,Разработка и отладка программного кода Формализация и алгоритмизация поставленных задач Использовать методы и приемы алгоритмизации поставленных задач
10074,73.0,0.3260878941784409,Разработка и отладка программного кода Формализация и алгоритмизация поставленных задач Оценка и согласовывание сроков выполнения поставленных задач
10074,26.0,0.3158562074864476,Разработка и отладка программного кода Формализация и алгоритмизация поставленных задач Среднее профессиональное образование
10074,184.0,0.30826610166545,Разработка и отладка программного кода Формализация и алгоритмизация поставленных задач Методы и приемы алгоритмизации поставленных задач
10074,132.0,0.29668437769500444,Разработка и отладка программного кода Формализация и алгоритмизация поставленных задач Использовать программные продукты для графического отображения алгоритмов
10075,32.0,0.5805084483115673,Разработка и отладка программного кода Работа с системой контроля версий Среднее профессиональное образование
10075,59.0,0.5554293390825449,Разработка и отладка программного кода Работа с системой контроля версий -
10075,140.0,0.5501345559930162,Разработка и отладка программного кода Работа с системой контроля версий Использовать выбранную систему контроля версий
10075,18261.0,0.535256861502171,Разработка операционных систем Написание компонентов операционной системы Не менее одного года работы в области системного программирования
10075,18255.0,0.5285390762270025,Разработка систем управления базами данных Разработка компонентов системы управления базами данных Не менее одного года работы в области системного программирования
10076,18254.0,0.6616728944252644,Разработка компонентов системных программных продуктов Создание инструментальных средств программирования Не менее одного года работы в области программирования
10076,18252.0,0.6479182547025057,"Разработка компонентов системных программных продуктов Разработка компиляторов, загрузчиков, сборщиков Не менее одного года работы в области программирования"
10076,18251.0,0.6476974159902387,Разработка компонентов системных программных продуктов Разработка драйверов устройств Не менее одного года работы в области программирования
10076,18628.0,0.6401472448483806,"Разработка компонентов системных программных продуктов Создание инструментальных средств программирования Интерпретаторы языков программирования, их виды, принципы работы"
10076,18622.0,0.6366875466225688,"Разработка компонентов системных программных продуктов Создание инструментальных средств программирования Компиляторы языков программирования, их виды, принципы работы"
10077,18758.0,0.3814032992954677,Разработка операционных систем Формирование требований к операционной системе Английский язык на уровне чтения технической документации и разговорный технический в области информационных и компьютерных технологий
10077,187.0,0.3604918948669668,"Разработка и отладка программного кода Написание программного кода с использованием языков программирования, определения и манипулирования данными Синтаксис выбранного языка программирования, особенности программирования на этом языке, стандартные библиотеки языка программирования"
10077,18812.0,0.34468530708084266,Разработка операционных систем Написание компонентов операционной системы Английский язык на уровне чтения технической документации в области информационных и компьютерных технологий
10077,18869.0,0.3329785794353919,"Разработка операционных систем Сопровождение созданной операционной системы Синтаксис языка программирования сопровождаемой операционной системы, особенности программирования на этом языке, стандартные библиотеки языка программирования"
10077,18581.0,0.3297476589630325,Разработка компонентов системных программных продуктов Разработка драйверов устройств Английский язык на уровне чтения технической документации в области информационных и компьютерных технологий
10078,18251.0,0.7669962712878569,Разработка компонентов системных программных продуктов Разработка драйверов устройств Не менее одного года работы в области программирования
10078,18252.0,0.7648175216030638,"Разработка компонентов системных программных продуктов Разработка компиляторов, загрузчиков, сборщиков Не менее одного года работы в области программирования"
10078,18571.0,0.7539177176696064,Разработка компонентов системных программных продуктов Разработка драйверов устройств Принципы кроссплатформенного программирования
10078,18260.0,0.7524311360988347,Разработка операционных систем Разработка архитектуры операционной системы Не менее одного года работы в области системного программирования
10078,18255.0,0.7459756459333731,Разработка систем управления базами данных Разработка компонентов системы управления базами данных Не менее одного года работы в области системного программирования
10079,15505.0,0.8089606240111195,Разработка и сопровождение требований к отдельным функциям системы Формализация и документирование требований к функциям системы Выявление неполноты требований к функциям и принятие мер по обеспечению полноты
10079,15880.0,0.803486201914551,Разработка и сопровождение требований к отдельным функциям системы Формализация и документирование требований к функциям системы Основы анализа требований заинтересованных лиц
10079,15490.0,0.7935603780033377,Разработка и сопровождение требований к отдельным функциям системы Выявление требований к функциям системы Описание сценариев фактической работы пользователей с системой и выявление проблемных мест во взаимодействии с системой
10079,15467.0,0.7866510496649839,Разработка и сопровождение требований к отдельным функциям системы Сопровождение функционального тестирования системы Выявление отклонений поведения системы от заданного сценарием
10079,15493.0,0.7846869177416704,"Разработка и сопровождение требований к отдельным функциям системы Выявление требований к функциям системы Сбор и изучение запросов заинтересованных лиц, сформулированных в переписке"
10080,15595.0,0.780524430877658,Создание и сопровождение требований и технических заданий на разработку и модернизацию систем и подсистем малого и среднего масштаба и сложности Разработка (частного) технического задания на систему и подсистему Представление и согласование технического задания на систему и подсистему с заинтересованными лицами
10080,15172.0,0.764501322945304,Создание и сопровождение требований и технических заданий на разработку и модернизацию систем и подсистем малого и среднего масштаба и сложности Разработка (частного) технического задания на систему и подсистему Системный аналитик 
10080,15143.0,0.7643493046663361,"Разработка и сопровождение требований к отдельным функциям системы Разработка разделов проектной документации, описывающих работу функций системы Системный аналитик-стажер "
10080,15601.0,0.762787907488681,Создание и сопровождение требований и технических заданий на разработку и модернизацию систем и подсистем малого и среднего масштаба и сложности Обработка запросов на изменение требований к системе и подсистеме Уточнение вариантов реализации изменений у разработчиков
10080,15923.0,0.762253360572178,"Концептуальное, функциональное и логическое проектирование систем среднего и крупного масштаба и сложности Разработка технического задания на систему Стандарты оформления технических заданий"
10081,15395.0,0.74002278114355,Разработка и сопровождение требований к отдельным функциям системы Сопровождение функционального тестирования системы -
10081,15465.0,0.7376920864539148,Разработка и сопровождение требований к отдельным функциям системы Сопровождение функционального тестирования системы Изучение сценариев и наборов данных пользовательского функционального тестирования системы
10081,15883.0,0.7364958471423741,Разработка и сопровождение требований к отдельным функциям системы Апробация реализации требований к функциям системы Основы тестирования программного обеспечения
10081,15905.0,0.7358358477047542,Создание и сопровождение требований и технических заданий на разработку и модернизацию систем и подсистем малого и среднего масштаба и сложности Сопровождение предварительного тестирования системы и подсистемы Методы функционального тестирования ПО
10081,15093.0,0.7319839039629754,Разработка и сопровождение требований к отдельным функциям системы Сопровождение функционального тестирования системы Системный аналитик-стажер 
10082,15484.0,0.6981093092792086,Разработка и сопровождение требований к отдельным функциям системы Техническая поддержка систем Формализация и фиксирование проблемы в случае подозрения на технический дефект системы
10082,15613.0,0.6931120500625186,Создание и сопровождение требований и технических заданий на разработку и модернизацию систем и подсистем малого и среднего масштаба и сложности Сопровождение приемочных испытаний и ввода в эксплуатацию системы и подсистемы Сбор вопросов и замечаний участников команды приемки
10082,15483.0,0.6878057868358805,Разработка и сопровождение требований к отдельным функциям системы Техническая поддержка систем Фиксирование хода и результата решения проблемы в системе учета запросов о проблемах
10082,15482.0,0.6840818921445693,Разработка и сопровождение требований к отдельным функциям системы Техническая поддержка систем Инструктирование пользователя по найденному способу решения его проблемы
10082,15468.0,0.6751461727028165,Разработка и сопровождение требований к отдельным функциям системы Сопровождение функционального тестирования системы Фиксация отклонений фактического поведения системы от заданного в тестовых сценариях в системах учета дефектов
10083,15610.0,0.7741225924460571,Создание и сопровождение требований и технических заданий на разработку и модернизацию систем и подсистем малого и среднего масштаба и сложности Разработка регламентов эксплуатации системы и подсистемы Согласование регламентов эксплуатации системы и подсистемы с заинтересованными лицами
10083,15823.0,0.7716871584375569,Создание и сопровождение требований и технических заданий на разработку и модернизацию систем и подсистем малого и среднего масштаба и сложности Разработка регламентов эксплуатации системы и подсистемы Разрабатывать тексты регламентов
10083,15615.0,0.7700532962854834,Создание и сопровождение требований и технических заданий на разработку и модернизацию систем и подсистем малого и среднего масштаба и сложности Сопровождение приемочных испытаний и ввода в эксплуатацию системы и подсистемы Ведение протокола приемочных испытаний
10083,15908.0,0.7670715367546217,Создание и сопровождение требований и технических заданий на разработку и модернизацию систем и подсистем малого и среднего масштаба и сложности Сопровождение приемочных испытаний и ввода в эксплуатацию системы и подсистемы Методы приемочного тестирования ПО
10083,15611.0,0.7668088230410417,Создание и сопровождение требований и технических заданий на разработку и модернизацию систем и подсистем малого и среднего масштаба и сложности Сопровождение приемочных испытаний и ввода в эксплуатацию системы и подсистемы Проведение демонстрации сценариев работы системы и подсистемы согласно программе и методике испытаний
10084,15477.0,0.7058329572147422,"Разработка и сопровождение требований к отдельным функциям системы Техническая поддержка систем Прием обращений пользователей за технической поддержкой по телефону, почте и в системе обработки запросов"
10084,15512.0,0.6668072951547839,Разработка и сопровождение требований к отдельным функциям системы Консультирование пользователей по работе с функциями системы Прием обращений пользователей за консультацией по сложным ситуациям применения функций системы
10084,15482.0,0.6463452161340596,Разработка и сопровождение требований к отдельным функциям системы Техническая поддержка систем Инструктирование пользователя по найденному способу решения его проблемы
10084,15513.0,0.6385682499944118,Разработка и сопровождение требований к отдельным функциям системы Консультирование пользователей по работе с функциями системы Уточнение запросов пользователя в ходе диалога
10084,15349.0,0.632349913255088,Разработка и сопровождение требований к отдельным функциям системы Консультирование пользователей по работе с функциями системы Среднее профессиональное образование - программы подготовки квалифицированных рабочих (служащих)
10085,15382.0,0.6934973177850765,"Управление аналитическими работами и подразделением Разработка технико-коммерческого предложения и участие в его защите Высшее образование - специалитет, магистратура"
10085,15385.0,0.6670953605210066,"Управление аналитическими работами и подразделением Организация аналитических работ в ИТ-проекте Высшее образование - специалитет, магистратура"
10085,15386.0,0.660644391140609,"Управление аналитическими работами и подразделением Контроль аналитических работ в ИТ-проекте Высшее образование - специалитет, магистратура"
10085,15384.0,0.6582358405962789,"Управление аналитическими работами и подразделением Планирование аналитических работ в информационно-технологическом (далее - ИТ) проекте Высшее образование - специалитет, магистратура"
